id,sentence
79450,oraec917-15
107510,oraec917-15
850787,oraec917-15
550024,oraec917-15
24640,oraec917-15
21881,oraec115-23
78150,oraec115-23
10050,oraec115-23
851711,oraec115-23
10050,oraec115-23
78870,oraec115-23
10050,oraec115-23
107510,oraec115-23
107510,oraec197-50
65300,oraec197-50
129740,oraec197-50
184410,oraec197-50
10050,oraec197-50
851426,oraec197-71
92560,oraec197-71
850787,oraec197-71
168150,oraec197-71
107510,oraec197-71
78870,oraec197-71
71240,oraec197-71
851427,oraec18-150
154610,oraec18-150
850787,oraec18-150
45190,oraec18-150
64360,oraec18-150
159290,oraec18-150
10050,oraec18-150
88270,oraec18-150
46050,oraec18-150
45190,oraec18-150
851517,oraec18-150
89850,oraec18-150
107520,oraec18-150
159290,oraec18-150
10050,oraec18-150
51620,oraec18-150
851961,oraec18-150
851427,oraec219-37
65300,oraec219-37
10050,oraec219-37
400037,oraec219-37
10110,oraec219-37
851809,oraec219-37
10110,oraec219-37
81590,oraec219-37
850787,oraec219-37
851677,oraec219-37
77310,oraec219-37
133620,oraec7-389
78870,oraec7-389
10030,oraec7-389
20030,oraec213-30
158990,oraec213-30
107520,oraec213-30
20100,oraec213-30
10050,oraec213-30
81650,oraec213-30
326,oraec213-30
851809,oraec213-30
94700,oraec213-30
10050,oraec213-30
64360,oraec213-30
81650,oraec213-30
174480,oraec213-30
86430,oraec213-30
10110,oraec213-30
49461,oraec213-30
66750,oraec213-30
851449,oraec213-30
550008,oraec213-30
10110,oraec213-30
45760,oraec213-30
64360,oraec213-30
180130,oraec213-30
500002,oraec213-30
175580,oraec213-30
142050,oraec213-30
20760,oraec213-30
500002,oraec213-30
21070,oraec213-30
855155,oraec213-30
64360,oraec213-30
107510,oraec213-30
