id,sentence
30690,oraec636-2
185810,oraec636-2
78870,oraec636-2
860213,oraec636-2
550018,oraec636-2
34790,oraec636-2
30690,oraec1154-2
185810,oraec1154-2
78870,oraec1154-2
860213,oraec1154-2
550018,oraec1154-2
34790,oraec1154-2
27940,oraec426-12
118260,oraec426-12
850787,oraec426-12
91770,oraec426-12
55940,oraec426-12
24900,oraec426-12
78870,oraec426-12
21881,oraec235-11
851711,oraec235-11
10030,oraec235-11
78870,oraec235-11
153020,oraec235-11
142050,oraec235-11
10030,oraec235-11
84370,oraec235-11
851711,oraec235-11
10030,oraec235-11
61370,oraec235-11
850796,oraec235-11
853376,oraec235-11
850806,oraec21-117
175750,oraec21-117
126080,oraec21-117
91900,oraec21-117
81650,oraec21-276
30750,oraec21-276
64360,oraec21-276
