id,sentence
851427,oraec24-20
113410,oraec24-20
10110,oraec24-20
125010,oraec24-20
850794,oraec24-20
155750,oraec24-20
851809,oraec24-20
10050,oraec24-20
63560,oraec24-20
850787,oraec24-20
21881,oraec24-20
113480,oraec24-20
10050,oraec24-20
850794,oraec24-20
185060,oraec24-20
10050,oraec24-20
850796,oraec24-20
185020,oraec24-20
850787,oraec24-20
109370,oraec24-20
851427,oraec29-57
851711,oraec29-57
10110,oraec29-57
863037,oraec29-57
10050,oraec29-57
91900,oraec29-57
60920,oraec29-57
858535,oraec29-57
64360,oraec29-57
10050,oraec29-57
185810,oraec29-57
10110,oraec29-57
91900,oraec29-57
10090,oraec29-57
100510,oraec155-1
61950,oraec155-1
850787,oraec155-1
180130,oraec155-1
851711,oraec155-13
130360,oraec155-13
147350,oraec155-13
89850,oraec155-13
107520,oraec155-13
91900,oraec155-13
99060,oraec155-13
850814,oraec155-13
91900,oraec155-13
851676,oraec155-13
10050,oraec155-13
107860,oraec155-13
163760,oraec155-94
109030,oraec155-94
850787,oraec155-94
180130,oraec155-94
64360,oraec155-94
122080,oraec155-94
61950,oraec6-105
850787,oraec6-105
180130,oraec6-105
163760,oraec6-108
850787,oraec6-108
180130,oraec6-108
64360,oraec6-108
854539,oraec6-108
163760,oraec6-112
850787,oraec6-112
180130,oraec6-112
163760,oraec6-131
850787,oraec6-131
147260,oraec6-131
63560,oraec6-131
163760,oraec6-135
400458,oraec6-135
850787,oraec6-135
163760,oraec6-138
850787,oraec6-138
147260,oraec6-138
63560,oraec6-138
850787,oraec6-138
163760,oraec6-158
61950,oraec6-158
850787,oraec6-158
180130,oraec6-158
163760,oraec6-173
400458,oraec6-173
850787,oraec6-173
10050,oraec494-6
46050,oraec494-6
850787,oraec494-6
57550,oraec494-6
107520,oraec494-6
21930,oraec494-6
10050,oraec494-6
61950,oraec494-21
850787,oraec494-21
180130,oraec494-21
64360,oraec494-21
156060,oraec494-21
61950,oraec494-24
850787,oraec494-24
180130,oraec494-24
850787,oraec494-24
134170,oraec494-24
61950,oraec494-28
850787,oraec494-28
180130,oraec494-28
163760,oraec494-35
850787,oraec494-35
180130,oraec494-35
64360,oraec494-35
156060,oraec494-35
134170,oraec494-35
61950,oraec494-43
850787,oraec494-43
125010,oraec494-43
850794,oraec494-43
21881,oraec494-43
120010,oraec494-43
10050,oraec494-43
118410,oraec494-43
