id,sentence
10110,oraec853-21
854908,oraec853-21
854909,oraec853-21
10110,oraec853-21
850802,oraec853-21
26220,oraec853-21
168810,oraec853-21
10110,oraec853-21
139380,oraec853-21
400313,oraec853-21
851517,oraec853-21
850802,oraec853-21
90260,oraec853-21
10110,oraec302-22
854908,oraec302-22
854909,oraec302-22
10110,oraec302-22
850802,oraec302-22
26220,oraec302-22
168810,oraec302-22
10110,oraec302-22
139380,oraec302-22
702960,oraec302-22
851517,oraec302-22
850802,oraec302-22
90260,oraec302-22
111510,oraec1189-1
64360,oraec1189-1
854540,oraec1189-1
10050,oraec1189-1
81660,oraec1189-1
550034,oraec1189-1
400114,oraec1189-1
850238,oraec1189-1
113110,oraec1189-1
168810,oraec1189-1
110300,oraec1189-1
162930,oraec1189-1
107,oraec1189-1
113110,oraec1189-1
156950,oraec1189-1
71170,oraec1189-1
113110,oraec1189-1
30750,oraec1189-1
81660,oraec1189-1
550034,oraec1189-1
162930,oraec1189-1
22160,oraec1189-1
59310,oraec1189-1
185590,oraec1189-1
112460,oraec1189-1
109540,oraec1189-1
60920,oraec1189-1
64750,oraec1189-1
99960,oraec1189-1
850238,oraec316-19
113110,oraec316-19
168810,oraec316-19
110300,oraec316-19
113110,oraec316-19
162930,oraec316-19
107,oraec316-19
113110,oraec316-19
156950,oraec316-19
71170,oraec316-19
113110,oraec316-19
30750,oraec316-19
81660,oraec316-19
550034,oraec316-19
400114,oraec316-19
168810,oraec316-19
400114,oraec316-19
850787,oraec316-19
45580,oraec316-19
178850,oraec316-19
850787,oraec316-19
49460,oraec316-19
156230,oraec316-19
400114,oraec316-19
73210,oraec316-19
183020,oraec316-19
110300,oraec316-19
122560,oraec316-19
183850,oraec316-19
850787,oraec316-19
400976,oraec316-19
60920,oraec316-19
64750,oraec316-19
90360,oraec316-19
65300,oraec316-19
111230,oraec316-19
162870,oraec316-19
10050,oraec316-19
24640,oraec316-19
78870,oraec316-19
25090,oraec316-19
400197,oraec316-19
66750,oraec316-19
185810,oraec316-19
850238,oraec1114-2
113110,oraec1114-2
168810,oraec1114-2
110300,oraec1114-2
113110,oraec1114-2
162930,oraec1114-2
107,oraec1114-2
113110,oraec1114-2
156950,oraec1114-2
71170,oraec1114-2
113110,oraec1114-2
30750,oraec1114-2
81660,oraec1114-2
550034,oraec1114-2
400114,oraec1114-2
168810,oraec1114-2
400114,oraec1114-2
78870,oraec1114-2
119180,oraec1114-2
178850,oraec1114-2
64360,oraec1114-2
60220,oraec1114-2
49460,oraec1114-2
168810,oraec1114-2
850787,oraec1114-2
109940,oraec1114-2
110300,oraec1114-2
39120,oraec1114-2
850814,oraec1114-2
854491,oraec1114-2
400114,oraec1114-2
122570,oraec1114-2
107520,oraec1114-2
111210,oraec1114-2
450158,oraec1114-2
60920,oraec1114-2
64750,oraec1114-2
90360,oraec1114-2
65300,oraec1114-2
111230,oraec1114-2
162870,oraec1114-2
10050,oraec1114-2
24640,oraec1114-2
78870,oraec1114-2
25090,oraec1114-2
400197,oraec1114-2
861097,oraec1114-2
861098,oraec1114-2
145140,oraec1114-2
850787,oraec1114-2
106750,oraec1114-2
99060,oraec1114-2
179420,oraec1114-2
168970,oraec1114-2
66750,oraec1114-2
851961,oraec65-4
157160,oraec65-4
90260,oraec65-4
10100,oraec65-4
10100,oraec65-4
854506,oraec730-9
153330,oraec730-9
152490,oraec730-9
78870,oraec730-9
45580,oraec730-9
64360,oraec730-9
60880,oraec730-9
26660,oraec730-9
401026,oraec730-9
66750,oraec730-9
851706,oraec590-8
851809,oraec590-8
852471,oraec590-8
10070,oraec50-190
107520,oraec50-190
34360,oraec50-190
854506,oraec428-80
78870,oraec428-80
600041,oraec428-80
24640,oraec428-80
81660,oraec428-80
64360,oraec428-80
116430,oraec428-80
30410,oraec428-80
23290,oraec428-80
185060,oraec428-80
850787,oraec428-80
162930,oraec428-80
550232,oraec428-80
21670,oraec428-80
850787,oraec428-80
137250,oraec428-80
850814,oraec428-80
850806,oraec428-80
63970,oraec428-80
100400,oraec428-80
147680,oraec428-80
850814,oraec428-80
62200,oraec428-80
850814,oraec428-80
156230,oraec428-80
850814,oraec428-80
118020,oraec428-80
850814,oraec428-80
103710,oraec428-80
850814,oraec428-80
110300,oraec428-80
153740,oraec428-80
850814,oraec428-80
41620,oraec428-80
21670,oraec428-80
850814,oraec428-80
854557,oraec428-80
850787,oraec428-80
128340,oraec428-80
854514,oraec428-80
64360,oraec428-80
854491,oraec428-80
850787,oraec428-80
500032,oraec428-80
112300,oraec428-80
850814,oraec428-80
134140,oraec428-80
600304,oraec428-80
53720,oraec428-80
600304,oraec428-80
72840,oraec428-80
76190,oraec428-80
100440,oraec428-80
138670,oraec428-80
107520,oraec428-80
150140,oraec428-80
62190,oraec350-5
850814,oraec350-5
850814,oraec350-5
179820,oraec350-25
850814,oraec350-25
62190,oraec350-25
863636,oraec350-25
850814,oraec350-25
851809,oraec350-25
168830,oraec350-25
850814,oraec350-25
168830,oraec350-25
179820,oraec350-25
850814,oraec350-25
62190,oraec350-25
863636,oraec350-25
850814,oraec350-25
851809,oraec350-25
850814,oraec350-25
47271,oraec901-3
850814,oraec901-3
141620,oraec21-381
50270,oraec21-381
110020,oraec21-381
