id,sentence
851848,oraec1350-4
850717,oraec1350-4
850895,oraec1350-4
850380,oraec1350-4
600262,oraec1350-4
713951,oraec1350-4
850238,oraec1746-4
81660,oraec1746-4
851711,oraec1746-4
78870,oraec1746-4
25090,oraec1746-4
64360,oraec1746-4
400419,oraec1746-4
850901,oraec1746-4
850884,oraec1746-4
600262,oraec1746-4
850380,oraec1746-4
713951,oraec1746-4
850717,oraec3228-3
850899,oraec3228-3
600262,oraec3228-3
706996,oraec3228-3
850717,oraec7549-1
400316,oraec7549-1
850695,oraec7549-1
200031,oraec7549-1
401115,oraec4924-1
450763,oraec4924-1
400070,oraec4924-1
450603,oraec4924-1
450751,oraec4924-1
108830,oraec4924-1
850020,oraec4924-1
850885,oraec4924-1
450619,oraec4924-1
850890,oraec4924-1
850901,oraec4924-1
108830,oraec4924-1
850538,oraec4924-1
850900,oraec4924-1
850897,oraec4924-1
850896,oraec4924-1
707652,oraec4924-1
