id,sentence
94060,oraec2161-1
852514,oraec2161-1
850117,oraec2161-1
401150,oraec2161-1
852512,oraec2161-1
400142,oraec2161-1
703043,oraec2161-1
94060,oraec2713-1
852514,oraec2713-1
850117,oraec2713-1
401150,oraec2713-1
852512,oraec2713-1
400142,oraec2713-1
852511,oraec2713-1
703043,oraec2713-1
94060,oraec3439-2
852514,oraec3439-2
850117,oraec3439-2
401150,oraec3439-2
852515,oraec3439-2
703043,oraec3439-2
136260,oraec3439-2
10050,oraec3439-2
852513,oraec3439-2
851990,oraec3439-2
707309,oraec3439-2
94060,oraec3440-2
852514,oraec3440-2
850117,oraec3440-2
400142,oraec3440-2
703043,oraec3440-2
88060,oraec1200-1
401252,oraec1200-1
125510,oraec1200-1
10050,oraec1200-1
850787,oraec1200-1
122080,oraec1200-1
10050,oraec1200-1
135720,oraec1200-1
94060,oraec1200-1
100520,oraec1200-1
852521,oraec1200-1
852515,oraec1200-1
400375,oraec1200-1
800057,oraec1200-1
851111,oraec1200-1
852512,oraec1200-1
400039,oraec1200-1
850696,oraec1200-1
852511,oraec1200-1
852734,oraec1200-1
852727,oraec1200-1
