id,sentence
851711,oraec787-11
10030,oraec787-11
104600,oraec787-11
851809,oraec787-11
30750,oraec787-11
10030,oraec787-11
850787,oraec787-11
138920,oraec787-11
64360,oraec787-11
26140,oraec787-11
64360,oraec787-11
861079,oraec787-11
64360,oraec787-11
55110,oraec787-11
400114,oraec787-11
64360,oraec787-11
55110,oraec787-11
550034,oraec787-11
27940,oraec787-14
45640,oraec787-14
172360,oraec787-14
21881,oraec239-24
851809,oraec239-24
10030,oraec239-24
864194,oraec239-24
400203,oraec239-24
850375,oraec239-24
64360,oraec239-24
108900,oraec239-24
854516,oraec239-24
850831,oraec239-24
81650,oraec2442-7
400004,oraec2442-7
182390,oraec2442-7
96011,oraec2442-7
64360,oraec3151-1
21930,oraec3151-1
550053,oraec3151-1
142800,oraec3151-1
78870,oraec3151-1
41010,oraec3151-1
21881,oraec3151-1
851517,oraec3151-1
142720,oraec311-4
854540,oraec311-4
10050,oraec311-4
64360,oraec311-4
92870,oraec311-4
59920,oraec311-4
60220,oraec311-4
80890,oraec311-4
850787,oraec311-4
86570,oraec311-4
400110,oraec311-4
90260,oraec311-4
854347,oraec311-4
74680,oraec311-4
91900,oraec311-4
854540,oraec311-4
81660,oraec311-4
111230,oraec311-4
90260,oraec311-4
59920,oraec311-4
107520,oraec311-4
10090,oraec311-4
854540,oraec311-4
47271,oraec311-4
87870,oraec311-4
850787,oraec311-4
167010,oraec311-4
101330,oraec311-4
158120,oraec311-4
64360,oraec311-4
103,oraec311-4
857809,oraec311-4
60220,oraec311-4
27360,oraec311-4
62420,oraec311-4
400015,oraec311-4
107510,oraec311-4
10050,oraec311-4
91900,oraec311-4
10090,oraec311-4
97580,oraec312-4
44000,oraec312-4
81650,oraec312-4
10030,oraec312-4
64360,oraec312-4
45750,oraec312-4
857380,oraec312-4
78770,oraec312-4
10030,oraec312-4
42490,oraec312-4
91900,oraec312-4
120150,oraec312-4
78870,oraec312-4
10050,oraec312-4
854540,oraec312-4
850787,oraec312-4
86570,oraec312-4
47270,oraec312-4
94700,oraec312-4
91900,oraec312-4
93110,oraec312-4
119130,oraec312-4
74680,oraec312-4
91900,oraec312-4
854540,oraec312-4
81660,oraec312-4
400110,oraec312-4
90260,oraec312-4
851809,oraec478-26
10030,oraec478-26
167790,oraec478-26
68920,oraec478-26
172360,oraec478-26
107520,oraec478-26
75720,oraec478-26
850787,oraec478-26
103,oraec478-26
169370,oraec478-26
227,oraec478-26
26150,oraec478-26
450158,oraec478-26
98500,oraec478-26
127110,oraec478-26
854347,oraec478-26
31010,oraec478-26
10100,oraec478-26
79190,oraec478-26
500010,oraec478-26
200,oraec478-26
64360,oraec478-26
155040,oraec478-26
850787,oraec478-26
119180,oraec478-26
400982,oraec478-26
110360,oraec478-26
103,oraec478-26
21930,oraec478-26
78870,oraec478-26
10050,oraec478-26
89760,oraec478-26
550302,oraec478-26
64360,oraec478-26
74700,oraec478-26
34360,oraec478-26
850794,oraec478-26
111360,oraec478-26
60920,oraec478-26
64750,oraec478-26
90360,oraec478-26
64360,oraec478-26
400048,oraec478-26
850787,oraec478-26
93320,oraec478-26
107110,oraec1007-4
859962,oraec1007-4
34360,oraec1007-4
10100,oraec1007-4
107520,oraec1007-4
45640,oraec1007-6
10110,oraec1007-6
42490,oraec1007-6
64360,oraec1007-6
72470,oraec1007-6
10110,oraec1007-6
64360,oraec1007-6
111260,oraec1007-6
91900,oraec1007-6
26140,oraec1007-6
851711,oraec172-17
851446,oraec172-17
22160,oraec172-17
850814,oraec172-17
44150,oraec172-17
107520,oraec172-17
400033,oraec172-17
163760,oraec172-17
107520,oraec172-17
113180,oraec172-17
850787,oraec172-17
856143,oraec172-17
163760,oraec172-17
107520,oraec172-17
60780,oraec172-17
163760,oraec172-17
107520,oraec172-17
850942,oraec172-17
851711,oraec172-22
72040,oraec172-22
850814,oraec172-22
107520,oraec172-22
850942,oraec172-22
78870,oraec172-22
400033,oraec172-22
91900,oraec172-22
