id,sentence
21881,oraec21-64
74800,oraec21-64
131970,oraec21-64
49200,oraec21-64
128,oraec21-64
854578,oraec21-253
162420,oraec21-253
78870,oraec21-253
10050,oraec21-253
854495,oraec21-253
64360,oraec21-253
81650,oraec21-253
854578,oraec21-258
150740,oraec21-258
107520,oraec21-258
64360,oraec21-258
81650,oraec21-258
107240,oraec21-258
107520,oraec21-347
854528,oraec21-347
64360,oraec21-347
113180,oraec21-347
21881,oraec21-472
28170,oraec21-472
10050,oraec21-472
104600,oraec21-472
854519,oraec21-472
854571,oraec21-472
85290,oraec21-472
91770,oraec21-472
107520,oraec21-472
854519,oraec21-472
