id,sentence
27940,oraec2957-3
129740,oraec2957-3
44430,oraec2957-3
20910,oraec2957-3
854543,oraec2957-3
27940,oraec2958-2
129740,oraec2958-2
44430,oraec2958-2
20910,oraec2958-2
70011,oraec2958-2
27940,oraec3962-3
144330,oraec3962-3
44430,oraec3962-3
20910,oraec3962-3
854543,oraec3962-3
850814,oraec3962-3
46050,oraec3962-3
64360,oraec3962-3
155040,oraec3962-3
850787,oraec3962-3
99960,oraec3962-3
27940,oraec7646-10
44460,oraec7646-10
24640,oraec7646-10
31130,oraec7646-10
861262,oraec960-1
861266,oraec960-1
861267,oraec960-1
861263,oraec960-1
853128,oraec960-1
859712,oraec960-1
400005,oraec960-1
10050,oraec960-1
701116,oraec960-1
66750,oraec960-1
125510,oraec960-1
858869,oraec960-1
858883,oraec960-1
701126,oraec960-1
66750,oraec960-1
851809,oraec960-1
82090,oraec960-1
858557,oraec960-1
861265,oraec960-1
400178,oraec960-1
125630,oraec960-1
858869,oraec960-1
861264,oraec960-1
711824,oraec960-1
66750,oraec960-1
97240,oraec1070-2
49461,oraec1070-2
858869,oraec1070-2
861262,oraec1070-2
861325,oraec1070-2
861266,oraec1070-2
861267,oraec1070-2
861263,oraec1070-2
853128,oraec1070-2
859712,oraec1070-2
400005,oraec1070-2
10050,oraec1070-2
701116,oraec1070-2
66750,oraec1070-2
125510,oraec1070-2
858869,oraec1070-2
858883,oraec1070-2
701126,oraec1070-2
66750,oraec1070-2
125510,oraec1070-2
858869,oraec1070-2
861262,oraec1070-2
701116,oraec1070-2
66750,oraec1070-2
125510,oraec1070-2
861193,oraec1070-2
861295,oraec1070-2
709866,oraec1070-2
66750,oraec1070-2
851809,oraec1070-2
82090,oraec1070-2
861265,oraec1070-2
400178,oraec1070-2
125630,oraec1070-2
858869,oraec1070-2
861264,oraec1070-2
711824,oraec1070-2
66750,oraec1070-2
