id,sentence
60920,oraec1023-9
10050,oraec1023-9
854514,oraec1023-9
850794,oraec1023-9
87930,oraec1023-9
600161,oraec1023-9
67040,oraec1023-9
76010,oraec1023-9
93540,oraec3091-4
10050,oraec3091-4
851182,oraec3091-4
107520,oraec3091-4
850794,oraec3091-4
87930,oraec3091-4
854578,oraec3091-4
10110,oraec3091-4
63460,oraec3091-4
76010,oraec3091-4
93540,oraec516-4
10050,oraec516-4
851182,oraec516-4
850794,oraec516-4
87930,oraec516-4
854578,oraec516-4
10110,oraec516-4
63460,oraec516-4
76010,oraec516-4
93540,oraec2501-5
10110,oraec2501-5
124220,oraec2501-5
124220,oraec2501-5
87930,oraec2501-5
854578,oraec2501-5
10110,oraec2501-5
63460,oraec2501-5
76010,oraec2501-5
