id,sentence
21881,oraec319-15
85370,oraec319-15
850787,oraec319-15
34080,oraec319-15
47290,oraec319-15
851517,oraec5441-6
851517,oraec5441-6
64360,oraec5441-6
55110,oraec5441-6
84980,oraec64-154
23290,oraec64-154
150560,oraec64-154
78870,oraec64-154
122080,oraec64-154
10050,oraec64-154
851711,oraec64-154
10050,oraec64-154
10050,oraec64-154
64360,oraec64-154
854540,oraec64-154
72650,oraec64-154
10050,oraec64-154
85370,oraec64-192
67960,oraec64-192
96130,oraec64-192
851809,oraec64-192
61490,oraec64-192
69310,oraec64-192
91900,oraec64-192
95620,oraec64-192
78150,oraec64-192
59880,oraec64-192
450158,oraec64-192
851711,oraec45-12
10050,oraec45-12
44000,oraec45-12
91900,oraec45-12
855729,oraec45-12
64360,oraec45-12
850840,oraec45-12
850787,oraec45-12
94920,oraec45-12
21881,oraec45-12
10030,oraec45-12
64360,oraec45-12
32820,oraec45-12
400458,oraec45-12
78870,oraec45-12
136030,oraec45-12
10030,oraec45-12
107520,oraec45-12
142050,oraec45-12
182160,oraec45-12
10100,oraec45-12
107520,oraec45-12
851711,oraec45-12
184630,oraec45-12
10030,oraec45-12
89850,oraec45-12
64360,oraec45-12
854526,oraec45-12
107520,oraec45-12
128910,oraec45-12
89850,oraec45-12
64360,oraec45-12
107520,oraec45-12
851809,oraec45-12
600475,oraec45-12
64360,oraec45-12
92870,oraec45-12
10050,oraec45-12
21881,oraec45-12
10030,oraec45-12
875441,oraec45-12
850787,oraec45-12
125510,oraec45-12
10050,oraec45-12
60920,oraec45-12
64360,oraec45-12
854529,oraec45-12
10050,oraec45-12
857990,oraec45-12
600505,oraec45-12
126020,oraec45-12
400876,oraec45-12
851711,oraec45-12
38540,oraec45-12
851809,oraec45-12
70420,oraec45-12
78870,oraec45-12
32820,oraec45-12
10050,oraec45-12
26060,oraec45-12
851711,oraec45-12
129490,oraec45-12
107520,oraec45-12
87870,oraec45-12
10050,oraec45-12
851809,oraec45-12
123990,oraec45-12
855729,oraec45-12
600445,oraec45-12
66750,oraec45-12
185810,oraec45-12
10050,oraec45-12
550018,oraec45-12
851961,oraec744-16
81650,oraec744-16
58790,oraec744-16
126980,oraec744-16
854573,oraec744-16
141020,oraec744-16
173680,oraec744-16
23290,oraec744-16
61490,oraec744-16
851961,oraec1657-17
81650,oraec1657-17
58790,oraec1657-17
126980,oraec1657-17
854573,oraec1657-17
141020,oraec1657-17
173680,oraec1657-17
23290,oraec1657-17
61490,oraec1657-17
