id,sentence
134140,oraec19-184
10100,oraec19-184
851517,oraec19-184
185810,oraec19-184
168040,oraec19-184
46050,oraec19-184
10050,oraec19-184
107520,oraec19-184
23290,oraec19-184
10100,oraec19-184
64410,oraec19-214
64410,oraec36-50
50700,oraec36-50
129490,oraec36-50
91900,oraec36-50
23290,oraec36-50
10110,oraec36-50
850833,oraec39-151
10100,oraec39-151
851517,oraec39-151
185810,oraec39-151
168040,oraec39-151
46050,oraec39-151
10050,oraec39-151
107520,oraec39-151
23290,oraec39-151
10100,oraec39-151
852079,oraec77-104
10050,oraec77-104
64410,oraec104-122
179910,oraec104-122
850806,oraec104-122
10110,oraec104-122
27940,oraec426-16
150560,oraec426-16
150560,oraec426-16
10030,oraec426-16
66620,oraec426-16
129740,oraec426-16
107520,oraec426-16
23290,oraec426-16
64410,oraec64-193
54410,oraec64-193
25170,oraec1008-14
10110,oraec1008-14
54410,oraec1008-14
10110,oraec1008-14
854576,oraec1008-14
10110,oraec1008-14
64360,oraec1008-14
125010,oraec1008-14
55500,oraec852-9
63460,oraec852-9
850787,oraec852-9
51750,oraec852-9
851427,oraec15-287
75590,oraec15-287
21881,oraec15-287
10050,oraec15-287
854536,oraec15-287
64360,oraec15-287
80220,oraec15-287
400037,oraec15-287
852306,oraec15-287
154080,oraec15-287
10050,oraec15-287
