id,sentence
851426,oraec929-4
851427,oraec929-4
69590,oraec929-4
64360,oraec929-4
10110,oraec929-4
851426,oraec1942-1
136580,oraec1942-1
10090,oraec1942-1
136580,oraec1942-1
72340,oraec1942-1
702692,oraec1942-1
851809,oraec1942-1
78870,oraec1942-1
10090,oraec1942-1
31010,oraec1942-1
59920,oraec1942-1
850787,oraec1942-1
181420,oraec1942-1
10090,oraec1942-1
851438,oraec1942-1
10090,oraec1942-1
64360,oraec1942-1
64360,oraec1942-1
550310,oraec1942-1
65710,oraec1942-1
25060,oraec1942-1
10090,oraec1942-1
550034,oraec1942-1
850795,oraec1942-1
88040,oraec1942-1
93320,oraec1942-1
850039,oraec1942-1
550321,oraec1942-1
10050,oraec1942-1
852285,oraec1942-1
852302,oraec1942-1
710199,oraec1942-1
851426,oraec3356-1
136580,oraec3356-1
10090,oraec3356-1
136580,oraec3356-1
72340,oraec3356-1
702692,oraec3356-1
851809,oraec3356-1
78870,oraec3356-1
10090,oraec3356-1
31010,oraec3356-1
59920,oraec3356-1
850787,oraec3356-1
181420,oraec3356-1
10090,oraec3356-1
851438,oraec3356-1
10090,oraec3356-1
64360,oraec3356-1
64360,oraec3356-1
550310,oraec3356-1
65710,oraec3356-1
25060,oraec3356-1
10090,oraec3356-1
550034,oraec3356-1
850795,oraec3356-1
88040,oraec3356-1
93320,oraec3356-1
850039,oraec3356-1
550321,oraec3356-1
10050,oraec3356-1
852285,oraec3356-1
852302,oraec3356-1
710199,oraec3356-1
30920,oraec4025-1
69660,oraec4025-1
10030,oraec4025-1
30750,oraec4025-1
64360,oraec4025-1
39570,oraec4025-1
851678,oraec4025-1
107860,oraec4025-1
550129,oraec4025-1
10030,oraec4025-1
41180,oraec4025-1
10030,oraec4025-1
91900,oraec4025-1
135420,oraec10068-1
450178,oraec10068-1
181401,oraec10068-1
852027,oraec10068-1
25550,oraec10068-1
30750,oraec10068-1
10050,oraec10068-1
81660,oraec10068-1
850787,oraec10068-1
850787,oraec10068-1
93440,oraec10068-1
760100,oraec10068-1
851438,oraec10760-2
44000,oraec10760-2
64360,oraec10760-2
850833,oraec3069-2
81660,oraec3069-2
64360,oraec3069-2
31010,oraec3069-2
59920,oraec3069-2
850787,oraec3069-2
181420,oraec3069-2
21930,oraec9973-1
91900,oraec9973-1
65300,oraec9973-1
66270,oraec9973-1
61380,oraec9973-1
400142,oraec9973-1
550343,oraec9973-1
450176,oraec9973-1
89890,oraec251-4
91900,oraec251-4
26870,oraec251-4
111480,oraec251-4
64360,oraec251-4
450004,oraec251-4
64360,oraec251-4
39850,oraec251-4
154340,oraec262-40
91900,oraec262-40
91900,oraec262-40
26870,oraec262-40
111480,oraec262-40
200009,oraec262-40
450397,oraec262-40
450383,oraec262-40
26660,oraec262-40
450402,oraec262-40
851809,oraec262-40
48130,oraec262-40
150740,oraec262-40
64360,oraec262-40
450138,oraec262-40
155901,oraec366-2
89850,oraec366-2
64360,oraec366-2
99940,oraec366-2
450354,oraec526-14
26870,oraec526-14
111480,oraec526-14
64360,oraec526-14
450004,oraec526-14
64360,oraec526-14
450187,oraec603-12
26870,oraec603-12
64360,oraec603-12
450154,oraec603-17
26870,oraec603-17
64360,oraec603-17
854577,oraec603-20
78870,oraec603-20
98560,oraec603-20
26870,oraec603-20
64360,oraec603-20
450169,oraec868-3
158520,oraec868-3
132440,oraec868-3
64360,oraec868-3
450114,oraec868-3
850814,oraec868-3
550302,oraec868-3
64360,oraec868-3
450114,oraec868-3
64360,oraec868-3
10050,oraec868-3
119610,oraec868-3
91900,oraec868-3
854573,oraec868-3
157200,oraec868-3
183430,oraec868-3
183430,oraec868-3
850814,oraec868-3
64750,oraec868-3
850814,oraec868-3
854577,oraec903-2
850787,oraec903-2
48900,oraec903-2
26870,oraec903-2
91900,oraec903-2
58400,oraec1015-12
54170,oraec1015-12
850814,oraec1015-12
26870,oraec1015-12
64360,oraec1015-12
851711,oraec2306-2
104690,oraec2306-2
850787,oraec2306-2
81650,oraec2306-2
10030,oraec2306-2
181780,oraec2306-2
400043,oraec2306-2
850800,oraec2306-2
400291,oraec2306-2
91900,oraec2306-2
26870,oraec2306-2
161980,oraec2306-2
59920,oraec2306-2
64360,oraec2306-2
92700,oraec2306-2
64360,oraec2306-2
127640,oraec2306-2
450158,oraec2306-2
850787,oraec2306-2
400043,oraec2306-3
400291,oraec2306-3
107520,oraec2306-3
181780,oraec2306-3
30750,oraec2306-3
81660,oraec2306-3
26660,oraec2306-3
76300,oraec2306-3
59920,oraec2306-3
850796,oraec2306-3
46050,oraec2306-3
51970,oraec2306-3
24640,oraec2306-3
64360,oraec2306-3
64360,oraec2783-1
26870,oraec2783-3
64360,oraec2783-3
450246,oraec2783-3
157160,oraec3002-2
39,oraec3002-2
131200,oraec3760-2
78870,oraec3760-2
26870,oraec4232-2
64360,oraec4232-2
26870,oraec8482-1
64360,oraec8482-1
112060,oraec8482-1
26870,oraec8510-2
64360,oraec8510-2
26870,oraec8837-2
64360,oraec8837-2
854518,oraec828-24
10110,oraec828-24
91900,oraec828-24
141480,oraec828-24
10110,oraec828-24
118590,oraec828-24
10110,oraec828-24
165470,oraec828-24
10110,oraec828-24
144080,oraec828-24
63920,oraec828-24
10110,oraec828-24
33840,oraec828-24
157420,oraec828-24
104730,oraec565-3
10050,oraec565-3
854539,oraec565-3
10050,oraec565-3
30750,oraec565-3
10050,oraec565-3
81660,oraec565-3
64360,oraec565-3
10050,oraec565-3
91900,oraec565-3
140180,oraec565-3
854539,oraec565-3
850787,oraec565-3
400067,oraec565-3
59920,oraec565-3
24640,oraec565-3
851809,oraec565-3
34760,oraec565-3
91900,oraec565-3
34750,oraec565-3
10050,oraec565-3
851809,oraec565-3
156650,oraec565-3
91900,oraec565-3
156570,oraec565-3
10050,oraec565-3
46050,oraec565-6
64360,oraec565-6
10050,oraec565-6
400122,oraec565-6
59920,oraec565-6
26870,oraec565-6
10050,oraec565-6
29550,oraec565-6
850814,oraec565-6
59920,oraec565-6
850787,oraec565-6
185810,oraec565-6
78030,oraec565-6
172360,oraec565-6
851526,oraec565-6
10100,oraec565-6
21881,oraec582-5
851711,oraec582-5
104690,oraec582-5
10050,oraec582-5
26870,oraec582-5
855137,oraec582-5
161980,oraec582-5
149100,oraec582-5
133990,oraec582-5
103750,oraec582-5
850814,oraec582-5
64360,oraec582-5
101040,oraec582-5
64360,oraec582-5
154750,oraec582-5
550034,oraec582-5
78870,oraec582-5
93770,oraec582-5
854561,oraec582-5
64360,oraec582-5
60780,oraec582-5
