id,sentence
67500,oraec176-99
114300,oraec176-99
850814,oraec176-99
67500,oraec176-99
73560,oraec176-99
850814,oraec176-99
23690,oraec176-99
154790,oraec176-99
850814,oraec176-99
60310,oraec176-99
44660,oraec176-99
850814,oraec176-99
186,oraec176-99
600304,oraec176-99
850814,oraec176-99
23690,oraec176-99
74000,oraec176-99
850814,oraec176-99
62650,oraec176-99
850814,oraec176-99
42870,oraec176-99
850814,oraec176-99
850814,oraec176-99
69000,oraec176-99
850814,oraec176-99
854491,oraec230-42
34840,oraec230-42
850815,oraec230-42
850815,oraec230-42
185150,oraec230-42
850787,oraec230-42
156510,oraec230-42
850814,oraec230-42
180200,oraec230-42
850814,oraec230-42
850814,oraec230-42
159070,oraec230-42
850787,oraec230-42
39430,oraec230-42
850814,oraec230-42
54210,oraec230-42
850814,oraec230-42
67500,oraec477-37
110300,oraec477-37
91410,oraec477-37
