10030
42370
10010
10050
10060
851172
10070
10080
10090
852606
127780
851174
10100
851180
136620
851173
851657
10110
851169
851175
170100
851167
851176
10120
10130
851170
175720
850814
850815
712161
700457
700480
853379
41
709876
500476
858527
854766
875432
700461
700465
700464
700469
81
700472
700473
700475
94
400299
450443
703509
103
854207
450492
450489
450497
854954
863579
600227
703502
860196
184
850622
500678
706482
855613
851500
851227
229
856515
857291
233
851232
236
450021
450600
239
856501
211
212
213
550386
703515
450377
860753
856863
450063
852279
859198
247
706480
263
500723
854105
278
856527
856521
271
400357
851086
709480
709489
709493
853801
853766
853767
279
282
851479
304
307
308
860570
316
860554
332
861205
852942
855046
855036
709484
709899
712178
856358
356
358
1
2
3
5
6
7
10
9
13
14
400964
16
17
24
28
31
32
400588
858947
37
39
42
44
45
46
47
851904
36
49
55
10270
72
10340
79
84
857917
66
67
10310
851930
74
75
77
73
63
80
82
860857
60
85
450623
89
92
93
99
102
853329
107
110
112
117
120
119
121
122
851320
862923
128
131
142
853103
136
138
139
140
141
144
145
148
855052
150
852756
854912
152
851404
851936
155
161
168
174
175
858930
181
182
185
186
191
851026
190
196
200
203
600475
859530
251
215
253
859981
216
217
218
219
220
221
222
223
227
228
230
851702
851703
237
852800
853579
853669
863198
853672
858520
851550
851594
859980
852879
852882
852676
243
853317
199
256
258
261
262
856519
852777
264
265
281
266
269
273
853328
283
286
287
288
289
290
294
291
856409
298
300
401
306
309
314
318
319
320
850151
321
326
854488
854467
854469
336
338
855659
850404
857150
401065
860724
860717
334
335
323
340
324
325
342
349
351
346
350
353
352
854074
400342
450011
855014
854178
20130
712214
852160
855281
860832
852922
856975
856243
856957
862999
856413
850940
851240
853751
857924
852291
853167
855395
20210
855181
401123
20290
855015
450384
500479
710953
861181
858614
450282
500673
800048
850526
851570
450015
850200
709878
852423
855541
850378
851503
850208
852885
855410
20820
854783
450530
858985
852111
855423
711236
20840
550393
712194
711257
20930
850644
861284
21030
858612
854052
855265
851020
855398
854072
21110
21230
859144
21210
711241
710805
711255
850530
400064
711554
711575
21330
700771
550061
400593
850516
712203
400243
711870
450226
711875
711877
711876
450029
450268
712207
450073
850677
850676
450360
700502
700504
858594
700487
700489
712235
712238
700492
700496
700497
860902
700770
712239
450454
450781
700785
700783
550193
450085
400205
861015
854104
860550
851080
850619
850333
550247
600465
450271
854961
21980
702277
850613
701657
550208
701641
709886
851605
854075
853394
853387
853402
852714
550126
858583
23200
851411
860704
859307
500058
860969
22100
853399
401066
853429
853393
851979
450556
853185
550134
853426
850632
450190
855427
852570
860929
600501
867581
701948
701950
23080
400174
851922
550036
401091
702265
600598
22510
702612
702616
853134
450485
22790
600490
22820
22850
859332
858655
22740
22660
702609
853803
22690
22710
853190
702908
853162
852727
702600
708867
708841
853483
702913
860745
702894
702896
400571
854970
703234
703226
703221
703222
711986
712244
855013
703235
853839
856982
858566
858528
858842
703229
854206
400216
550071
550278
23660
400621
703841
703843
712255
850946
859110
500342
859064
24360
24150
24160
704110
852853
851324
853752
858994
851323
24240
851655
24230
860552
450044
704095
850290
850874
850675
854632
850674
24310
24290
450214
704397
400482
704401
704408
704390
861214
400602
400949
850160
852066
855018
705008
850673
712275
400938
855068
501170
858617
851799
450712
70005
853621
450287
500656
857123
861772
25880
852380
853655
851245
852147
860801
860800
853639
860799
860574
860798
25920
852941
860792
853109
853635
860789
857136
853640
853230
857001
853098
854167
24750
861182
854073
800055
800052
24780
867884
705010
704994
851242
855418
401248
704999
705310
705318
705320
712278
705302
705304
450013
450014
26060
860839
855606
26320
854144
26120
500948
500690
500380
800040
857558
853972
501004
400003
501183
501062
865208
705617
853695
705603
26250
600119
860823
600261
600102
862767
705878
861238
400161
600435
859740
600267
862766
853143
853142
858733
860149
26200
600125
500004
859865
858675
853481
863222
26260
500091
854879
600220
706500
854981
600139
600142
600285
600410
400835
856866
856874
852497
400838
600167
857912
854718
853501
500323
706765
854048
450126
853907
853708
853144
854889
860047
860621
701986
400002
400663
400364
26350
860783
854986
854475
854071
852439
707046
856237
26460
705003
854388
707053
400009
707055
708265
859168
400951
852157
712313
850616
708279
854393
450660
855432
853188
855300
550447
855428
852243
853202
853391
851134
853675
853169
708283
450662
855437
708285
851754
851761
26850
853729
600147
400804
500836
860712
712332
450113
852808
709914
26880
400521
600580
707379
707385
708267
860151
26920
856272
856236
400012
600456
400049
860312
707670
707987
850672
852143
708270
450067
27280
850643
850642
27300
800038
860701
27360
852479
400465
400565
852887
550082
400974
550111
854065
860657
854148
27600
854971
200011
710842
854699
859787
708854
28080
28200
855285
709797
851142
853697
401244
854150
854146
851560
712353
450059
850470
861265
710061
851983
709513
450006
853170
200022
712339
450068
450224
709506
400740
850210
710049
709519
500932
500933
853753
851008
450524
855301
712345
851985
854360
852109
855442
450549
712366
858568
709939
710360
867572
853870
709171
450058
852301
550426
860702
853020
854769
860728
450478
200004
709185
709802
863078
863066
709502
854394
859557
710372
29760
450663
855061
851135
850029
853441
855394
859562
859556
710347
850868
850866
852495
852493
853913
854921
854951
874898
30100
858984
855416
854953
852697
30130
851468
860324
200020
853450
854077
860622
859563
30500
550451
450412
710458
710446
710449
710454
30520
30550
450136
858920
710452
858904
450109
710482
30690
30760
30780
450490
450476
855414
712410
853447
400594
712381
712382
850038
30880
500410
30890
860207
861104
30970
709952
550433
860575
851642
855268
860833
852107
710469
710470
450248
450045
854942
31640
600070
710474
710475
710476
400300
710496
852517
400120
710494
712387
855291
710505
858791
31710
450399
31880
859422
31890
854978
710544
710547
710548
32030
874901
855430
855288
450496
850025
450678
855413
853438
710523
854947
850947
400201
800026
