id,sentence
91900,oraec370-9
851711,oraec370-9
95620,oraec370-9
10110,oraec370-9
400960,oraec370-9
703374,oraec370-9
705051,oraec370-9
700885,oraec370-9
125510,oraec370-9
710038,oraec370-9
600139,oraec370-9
710330,oraec370-9
125010,oraec370-9
850814,oraec370-9
62910,oraec471-14
97580,oraec471-14
10030,oraec471-14
91900,oraec471-14
851809,oraec471-14
78870,oraec471-14
10110,oraec471-14
77770,oraec471-14
600072,oraec471-14
48200,oraec471-14
850581,oraec47-1
850814,oraec47-1
93,oraec47-1
850814,oraec47-1
154850,oraec47-1
854542,oraec47-1
850814,oraec47-1
99060,oraec47-1
850787,oraec47-1
52300,oraec47-1
851809,oraec47-1
865661,oraec47-1
850787,oraec47-1
60220,oraec47-1
26200,oraec47-1
91900,oraec47-1
26870,oraec47-1
851622,oraec47-1
173890,oraec47-1
78870,oraec47-1
851446,oraec47-1
44020,oraec47-1
450158,oraec47-1
400546,oraec47-1
850787,oraec47-1
500004,oraec47-1
550228,oraec47-1
89850,oraec47-1
108280,oraec47-1
33370,oraec47-1
89850,oraec47-1
94700,oraec47-1
10050,oraec47-1
64360,oraec47-1
550227,oraec47-1
97580,oraec47-201
78870,oraec47-201
10030,oraec47-201
500004,oraec47-201
550228,oraec47-201
853907,oraec47-201
550021,oraec47-201
10050,oraec47-201
45760,oraec47-201
400004,oraec47-201
850800,oraec47-201
550021,oraec47-201
10050,oraec47-201
45760,oraec47-201
94530,oraec47-201
851454,oraec47-201
851622,oraec47-201
173890,oraec47-201
78870,oraec47-201
851446,oraec47-201
44020,oraec47-201
450158,oraec47-201
400546,oraec47-201
850787,oraec47-201
500004,oraec47-201
550228,oraec47-201
