id,sentence
850787,oraec4520-1
700231,oraec4520-1
125510,oraec4520-1
850691,oraec4520-1
850787,oraec4781-1
712421,oraec4781-1
125510,oraec4781-1
400122,oraec4781-1
700472,oraec6351-1
700472,oraec6352-2
850787,oraec6779-1
450077,oraec6779-1
125630,oraec6779-1
707601,oraec6779-1
850787,oraec7436-1
705284,oraec7436-1
125510,oraec7436-1
400193,oraec7436-1
850677,oraec7436-1
26870,oraec7436-1
64360,oraec7436-1
60220,oraec7436-1
125510,oraec7436-1
10110,oraec7436-1
400122,oraec7436-1
100520,oraec7440-1
850677,oraec7440-1
850681,oraec7442-1
124780,oraec7509-1
850866,oraec7509-1
850787,oraec8633-1
712421,oraec8633-1
125510,oraec8633-1
400122,oraec8633-1
850787,oraec8670-1
400122,oraec8670-1
125630,oraec8670-1
850290,oraec8670-1
100520,oraec8747-1
400122,oraec8747-1
850787,oraec8843-1
850290,oraec8843-1
125510,oraec8843-1
400122,oraec8843-1
850787,oraec8929-1
712421,oraec8929-1
125510,oraec8929-1
400122,oraec8929-1
64360,oraec25-55
40280,oraec25-55
41011,oraec25-55
186290,oraec25-55
850787,oraec25-55
176430,oraec25-55
