id,sentence
600464,oraec569-15
851203,oraec569-15
850796,oraec569-15
54210,oraec569-15
64360,oraec569-15
851446,oraec569-15
76790,oraec569-15
854530,oraec28-161
851446,oraec28-161
854573,oraec28-161
64360,oraec28-161
96600,oraec28-161
10050,oraec28-161
21881,oraec28-161
851809,oraec28-161
42370,oraec28-161
854571,oraec28-161
78870,oraec28-161
10050,oraec28-161
851446,oraec28-161
33370,oraec28-161
21881,oraec28-161
550051,oraec28-161
87040,oraec28-161
89850,oraec28-161
851711,oraec28-161
500020,oraec28-161
550008,oraec28-161
10050,oraec28-161
22520,oraec28-161
145140,oraec28-204
10050,oraec28-204
144980,oraec28-204
10050,oraec28-204
34360,oraec28-204
143900,oraec28-204
854561,oraec28-209
106050,oraec28-209
78870,oraec28-209
550021,oraec28-209
10110,oraec28-209
