id,sentence
60920,oraec5244-3
84000,oraec5244-3
401218,oraec5244-3
91900,oraec5244-3
10090,oraec5244-3
60920,oraec3695-3
84000,oraec3695-3
401218,oraec3695-3
91900,oraec3695-3
10110,oraec3695-3
37500,oraec3695-3
10050,oraec3695-3
78870,oraec3695-3
10050,oraec3695-3
174900,oraec3695-3
60920,oraec3696-3
84000,oraec3696-3
401218,oraec3696-3
91900,oraec3696-3
10090,oraec3696-3
34360,oraec181-24
851517,oraec181-24
850787,oraec181-24
90260,oraec181-24
81650,oraec181-24
150570,oraec181-24
78150,oraec181-24
64360,oraec181-24
22850,oraec181-24
167920,oraec181-24
851522,oraec181-24
850787,oraec181-24
450536,oraec181-24
64360,oraec181-24
851568,oraec181-24
60920,oraec1626-2
84000,oraec1626-2
164310,oraec1626-2
43580,oraec1626-2
91900,oraec1626-2
10090,oraec1626-2
37500,oraec1626-2
10050,oraec1626-2
78870,oraec1626-2
10050,oraec1626-2
88100,oraec1626-2
10050,oraec1626-2
60920,oraec4986-9
84000,oraec4986-9
164310,oraec4986-9
43580,oraec4986-9
91900,oraec4986-9
10090,oraec4986-9
37500,oraec4986-9
10050,oraec4986-9
78870,oraec4986-9
10050,oraec4986-9
88100,oraec4986-9
10050,oraec4986-9
113110,oraec987-27
64360,oraec987-27
168810,oraec987-27
113110,oraec987-27
64360,oraec987-27
110300,oraec987-27
107520,oraec987-27
400433,oraec987-27
850787,oraec987-27
32820,oraec987-27
10050,oraec987-27
49460,oraec987-27
64360,oraec987-27
10050,oraec987-27
64360,oraec987-27
89590,oraec987-27
64360,oraec987-27
180770,oraec987-27
64360,oraec987-27
92640,oraec987-27
10050,oraec987-27
64360,oraec987-27
180230,oraec987-27
10050,oraec987-27
180220,oraec987-27
10050,oraec987-27
78870,oraec987-27
107500,oraec987-27
21680,oraec987-27
78870,oraec987-27
185290,oraec987-27
71080,oraec987-27
10050,oraec987-27
78870,oraec987-27
108740,oraec987-27
