id,sentence
27940,oraec2451-4
46060,oraec2451-4
92560,oraec2451-4
71080,oraec2451-4
142800,oraec2451-4
854498,oraec2451-4
92560,oraec2451-4
99060,oraec2451-4
179580,oraec2451-4
185810,oraec2451-4
176860,oraec2451-4
127330,oraec2451-4
23290,oraec2451-4
99060,oraec2451-4
25090,oraec2451-4
400012,oraec2451-4
400101,oraec567-14
400110,oraec567-14
400076,oraec567-14
94060,oraec107-5
100520,oraec107-5
400193,oraec107-5
852003,oraec107-5
400998,oraec107-5
852731,oraec107-5
400145,oraec107-5
144360,oraec107-5
850787,oraec107-5
142430,oraec107-5
400549,oraec107-5
78870,oraec107-5
155980,oraec107-5
185810,oraec107-5
78870,oraec107-5
10050,oraec107-5
122080,oraec107-5
854534,oraec107-5
10100,oraec107-5
62900,oraec107-5
400038,oraec107-5
32290,oraec107-5
10050,oraec107-5
175750,oraec107-5
10050,oraec107-5
850802,oraec107-5
400868,oraec107-5
852737,oraec107-5
852738,oraec107-5
125010,oraec107-5
850787,oraec107-5
66620,oraec107-5
850802,oraec107-5
168970,oraec107-5
77420,oraec107-5
66460,oraec107-5
850796,oraec107-5
185290,oraec107-5
852739,oraec107-5
852740,oraec107-5
400768,oraec107-5
91900,oraec107-5
173100,oraec107-5
67930,oraec107-5
74300,oraec107-5
400652,oraec107-5
400110,oraec107-5
185810,oraec107-5
83680,oraec107-5
48440,oraec107-5
72470,oraec107-5
400652,oraec107-5
852741,oraec107-5
550034,oraec107-5
150560,oraec107-5
400076,oraec107-5
185810,oraec107-5
138920,oraec107-5
48760,oraec107-5
176800,oraec107-5
175750,oraec107-5
81650,oraec107-5
10050,oraec107-5
850802,oraec107-5
109250,oraec107-5
170490,oraec107-5
500218,oraec107-5
850787,oraec107-5
72650,oraec107-5
152670,oraec107-5
64360,oraec107-5
851809,oraec107-5
31500,oraec107-5
400101,oraec107-5
23290,oraec107-5
850787,oraec107-5
54240,oraec107-5
135940,oraec107-5
10050,oraec107-5
852743,oraec107-5
155000,oraec107-5
81650,oraec107-5
10050,oraec107-5
91900,oraec107-5
84510,oraec107-5
10050,oraec107-5
41260,oraec107-5
10050,oraec107-5
850802,oraec107-5
155980,oraec107-5
100660,oraec107-5
81650,oraec107-5
10050,oraec107-5
64360,oraec107-5
44360,oraec107-5
400034,oraec107-5
400110,oraec107-5
64360,oraec107-5
854540,oraec107-5
39850,oraec107-5
852744,oraec107-5
185810,oraec107-5
78870,oraec107-5
10050,oraec107-5
78030,oraec107-5
101300,oraec107-5
167210,oraec107-5
176860,oraec107-5
851678,oraec107-5
162240,oraec107-5
851809,oraec107-5
30750,oraec107-5
91900,oraec107-5
171120,oraec107-5
400193,oraec107-5
450633,oraec107-5
550048,oraec107-5
400688,oraec107-5
185810,oraec107-5
10050,oraec107-5
81360,oraec130-96
854546,oraec130-96
10050,oraec130-96
107520,oraec130-96
500142,oraec338-11
107510,oraec338-11
64360,oraec338-11
851961,oraec338-11
70018,oraec338-11
10050,oraec338-11
854582,oraec722-12
10030,oraec722-12
78870,oraec722-12
10110,oraec722-12
850796,oraec722-12
854530,oraec722-12
102190,oraec722-12
81240,oraec722-12
64360,oraec722-12
172700,oraec722-12
850787,oraec722-12
216,oraec722-12
33560,oraec722-12
10050,oraec722-12
20120,oraec722-12
855553,oraec1665-1
148090,oraec1665-1
100400,oraec1665-1
43010,oraec1665-1
91600,oraec1665-1
92560,oraec22-43
10100,oraec22-43
854554,oraec22-43
850794,oraec22-43
176860,oraec22-43
78870,oraec22-43
140180,oraec22-43
23290,oraec22-43
10050,oraec22-43
91900,oraec22-43
150510,oraec22-43
854583,oraec22-43
78870,oraec22-43
48290,oraec22-43
64360,oraec22-43
10090,oraec22-43
