id,sentence
51330,oraec5232-1
23290,oraec5232-1
850787,oraec5232-1
156060,oraec5232-1
37500,oraec5232-1
10100,oraec5232-1
28410,oraec5232-1
53730,oraec5232-1
25130,oraec5232-1
22850,oraec5232-1
10050,oraec2299-6
64360,oraec2299-6
120900,oraec2299-6
10110,oraec2299-6
851711,oraec2299-6
10050,oraec2299-6
34360,oraec2299-6
10050,oraec2299-6
91900,oraec2299-6
10110,oraec2299-6
136240,oraec2299-6
10050,oraec2299-6
174900,oraec2299-6
854524,oraec2299-6
10050,oraec2299-6
174900,oraec2299-6
28170,oraec488-3
10090,oraec488-3
81740,oraec488-3
178950,oraec488-3
23290,oraec488-3
850787,oraec488-3
108540,oraec488-3
87080,oraec488-3
99060,oraec488-3
851517,oraec488-3
60920,oraec488-3
400313,oraec488-3
24640,oraec488-3
64360,oraec488-3
854540,oraec488-3
400015,oraec488-3
97350,oraec846-8
850949,oraec846-8
112301,oraec846-8
107510,oraec846-8
94530,oraec846-8
23290,oraec846-8
90260,oraec846-8
28170,oraec1113-3
10090,oraec1113-3
81740,oraec1113-3
178950,oraec1113-3
23290,oraec1113-3
850787,oraec1113-3
108540,oraec1113-3
87080,oraec1113-3
99060,oraec1113-3
851517,oraec1113-3
60920,oraec1113-3
400313,oraec1113-3
24640,oraec1113-3
64360,oraec1113-3
854540,oraec1113-3
400015,oraec1113-3
64360,oraec2156-15
120900,oraec2156-15
400313,oraec2156-15
59920,oraec2156-15
136230,oraec2156-15
10050,oraec2156-15
90260,oraec2156-15
850796,oraec2156-15
102060,oraec2156-15
107500,oraec2156-15
64360,oraec2156-15
120900,oraec2156-15
28250,oraec2156-15
10050,oraec2156-15
851711,oraec2156-15
78870,oraec2156-15
10050,oraec2156-15
28250,oraec2156-15
10050,oraec2156-15
64750,oraec2156-15
32820,oraec2156-15
10050,oraec2156-15
167010,oraec2156-15
102060,oraec2156-15
64360,oraec2156-15
120900,oraec2156-15
400313,oraec2156-15
59920,oraec2156-15
136230,oraec2156-15
10050,oraec2156-15
90260,oraec2156-15
850796,oraec2156-15
107500,oraec2156-15
64360,oraec2156-15
120900,oraec2156-15
28250,oraec2156-15
10050,oraec2156-15
851711,oraec2156-15
78870,oraec2156-15
10050,oraec2156-15
28250,oraec2156-15
10050,oraec2156-15
64750,oraec2156-15
32820,oraec2156-15
10050,oraec2156-15
167010,oraec2156-15
90260,oraec2995-9
81660,oraec2995-9
10050,oraec2995-9
64360,oraec2995-9
120900,oraec2995-9
400313,oraec2995-9
59920,oraec2995-9
850796,oraec2995-9
102060,oraec2995-9
10100,oraec2995-9
64360,oraec2995-9
120900,oraec2995-9
400015,oraec2995-9
60920,oraec2995-9
10050,oraec2995-9
64360,oraec2995-9
854572,oraec2995-9
20570,oraec2995-9
850787,oraec2995-9
58710,oraec2995-9
64360,oraec2995-9
111260,oraec2995-9
64360,oraec2995-9
111260,oraec2995-9
90260,oraec2995-9
81660,oraec2995-9
102060,oraec2995-9
10050,oraec2995-9
64360,oraec2995-9
120900,oraec2995-9
400313,oraec2995-9
59920,oraec2995-9
850796,oraec2995-9
10100,oraec2995-9
64360,oraec2995-9
120900,oraec2995-9
400015,oraec2995-9
60920,oraec2995-9
10050,oraec2995-9
64360,oraec2995-9
854572,oraec2995-9
20570,oraec2995-9
850787,oraec2995-9
58710,oraec2995-9
64360,oraec2995-9
111260,oraec2995-9
64360,oraec2995-9
111260,oraec2995-9
153030,oraec3096-9
400313,oraec3096-9
59920,oraec3096-9
852771,oraec3096-9
10100,oraec3096-9
64360,oraec3096-9
120900,oraec3096-9
400313,oraec3096-9
59920,oraec3096-9
850796,oraec3096-9
10100,oraec3096-9
64360,oraec3096-9
120900,oraec3096-9
400015,oraec3096-9
60920,oraec3096-9
10050,oraec3096-9
64360,oraec3096-9
854362,oraec3096-9
153030,oraec3096-9
153030,oraec3096-9
21930,oraec12275-3
10030,oraec12275-3
78870,oraec12275-3
72650,oraec12275-3
10110,oraec12275-3
400313,oraec12275-3
86480,oraec12455-5
90260,oraec12455-5
155050,oraec12455-5
66270,oraec12455-5
10100,oraec12455-5
853749,oraec12455-5
33560,oraec12455-5
10050,oraec12455-5
22420,oraec12455-5
86430,oraec12455-5
80940,oraec12546-3
95940,oraec12546-3
90260,oraec12546-3
153030,oraec972-9
852771,oraec972-9
10100,oraec972-9
64360,oraec972-9
120900,oraec972-9
10110,oraec972-9
850796,oraec972-9
10100,oraec972-9
64360,oraec972-9
120900,oraec972-9
400015,oraec972-9
60920,oraec972-9
10050,oraec972-9
64360,oraec972-9
854362,oraec972-9
153030,oraec972-9
153030,oraec972-9
80940,oraec1874-7
64360,oraec1874-7
120900,oraec1874-7
854416,oraec1874-7
401175,oraec1874-7
157160,oraec1874-7
854416,oraec1874-7
401175,oraec1874-7
83120,oraec1874-7
850787,oraec1874-7
41210,oraec1874-7
10090,oraec1874-7
89850,oraec1874-7
850794,oraec1874-7
177360,oraec1874-7
10090,oraec1874-7
25130,oraec2258-8
