id,sentence
854507,oraec164-15
114740,oraec164-15
500089,oraec164-15
135530,oraec164-15
10110,oraec164-15
851517,oraec164-15
850787,oraec164-15
73330,oraec164-15
850814,oraec164-15
132750,oraec164-15
78870,oraec164-15
10110,oraec164-15
90260,oraec164-15
852789,oraec164-15
78870,oraec164-15
10110,oraec164-15
90260,oraec164-15
20570,oraec164-15
97350,oraec543-30
78870,oraec543-30
10110,oraec543-30
854476,oraec543-30
97350,oraec543-30
78870,oraec543-30
10110,oraec543-30
33350,oraec543-30
21930,oraec543-30
78870,oraec543-30
10110,oraec543-30
33330,oraec543-30
64360,oraec543-30
165450,oraec543-30
854593,oraec543-30
181400,oraec543-30
850802,oraec543-30
142140,oraec543-30
21930,oraec385-18
78870,oraec385-18
10110,oraec385-18
854476,oraec385-18
80210,oraec385-18
10110,oraec385-18
91900,oraec385-18
33350,oraec385-18
21930,oraec385-18
78870,oraec385-18
10110,oraec385-18
33330,oraec385-18
64360,oraec385-18
165450,oraec385-18
97350,oraec831-30
78870,oraec831-30
10110,oraec831-30
854476,oraec831-30
97350,oraec831-30
78870,oraec831-30
10110,oraec831-30
33350,oraec831-30
21930,oraec831-30
78870,oraec831-30
10110,oraec831-30
33330,oraec831-30
64360,oraec831-30
165450,oraec831-30
854593,oraec831-30
181400,oraec831-30
850802,oraec831-30
142140,oraec831-30
21930,oraec1135-18
78870,oraec1135-18
10110,oraec1135-18
854476,oraec1135-18
80210,oraec1135-18
10110,oraec1135-18
91900,oraec1135-18
33350,oraec1135-18
21930,oraec1135-18
78870,oraec1135-18
10110,oraec1135-18
33330,oraec1135-18
64360,oraec1135-18
165450,oraec1135-18
129490,oraec115-59
92280,oraec115-59
74950,oraec688-4
90260,oraec688-4
145860,oraec688-4
10050,oraec688-4
91670,oraec688-4
179070,oraec688-4
10050,oraec688-4
27940,oraec1244-3
127890,oraec1244-3
850787,oraec1244-3
500006,oraec1244-3
112301,oraec1244-3
144850,oraec1244-3
851428,oraec1244-3
100310,oraec1244-3
10050,oraec1244-3
144850,oraec1244-3
165720,oraec1244-3
64360,oraec1244-3
95550,oraec1244-3
25130,oraec1244-3
122080,oraec1244-3
10030,oraec1244-3
64360,oraec1244-3
110660,oraec1244-3
47271,oraec1244-3
171450,oraec1244-3
92560,oraec1244-3
10030,oraec1244-3
74950,oraec2259-4
90260,oraec2259-4
113100,oraec2259-4
145860,oraec2259-4
10050,oraec2259-4
91670,oraec2259-4
81520,oraec2259-4
10050,oraec2259-4
92560,oraec4181-1
850787,oraec4181-1
44620,oraec4181-1
64440,oraec12968-2
10110,oraec12968-2
851427,oraec12968-2
113850,oraec12968-2
81660,oraec12968-2
854500,oraec12968-2
64360,oraec12968-2
124280,oraec12968-2
74950,oraec12968-2
90260,oraec12968-2
113110,oraec12968-2
145860,oraec12968-2
10050,oraec12968-2
91670,oraec12968-2
178290,oraec12968-2
10050,oraec12968-2
64440,oraec3643-2
10110,oraec3643-2
851427,oraec3643-2
113850,oraec3643-2
81660,oraec3643-2
854500,oraec3643-2
64360,oraec3643-2
124280,oraec3643-2
74750,oraec3643-2
90260,oraec3643-2
113110,oraec3643-2
145860,oraec3643-2
10050,oraec3643-2
91670,oraec3643-2
81520,oraec3643-2
10050,oraec3643-2
852474,oraec2558-2
46050,oraec2558-2
152350,oraec2558-2
10030,oraec2558-2
132830,oraec2558-2
91900,oraec2558-2
10110,oraec2558-2
21881,oraec2558-2
10110,oraec2558-2
851711,oraec2558-2
26870,oraec2558-2
851255,oraec2558-2
850787,oraec2558-2
103750,oraec2558-2
31040,oraec2558-2
64360,oraec2558-2
161060,oraec2558-2
74950,oraec766-2
90260,oraec766-2
113110,oraec766-2
145860,oraec766-2
10050,oraec766-2
91670,oraec766-2
179070,oraec766-2
10050,oraec766-2
27940,oraec3842-3
158390,oraec3842-3
500006,oraec3842-3
112300,oraec3842-3
144850,oraec3842-3
29040,oraec3842-3
64440,oraec707-3
10110,oraec707-3
28170,oraec707-3
113850,oraec707-3
64360,oraec707-3
22850,oraec707-3
106750,oraec707-3
64360,oraec707-3
124280,oraec707-3
75060,oraec707-3
145860,oraec707-3
10050,oraec707-3
91670,oraec707-3
179070,oraec707-3
27940,oraec1085-3
127890,oraec1085-3
850787,oraec1085-3
500006,oraec1085-3
141250,oraec1085-3
144850,oraec1085-3
29040,oraec1085-3
144850,oraec1085-3
91900,oraec1085-3
42490,oraec1085-3
165720,oraec1085-3
64360,oraec1085-3
500002,oraec1085-3
95550,oraec1085-3
25130,oraec1085-3
122080,oraec1085-3
10030,oraec1085-3
64360,oraec1085-3
110660,oraec1085-3
10030,oraec1085-3
47271,oraec1085-3
171450,oraec1085-3
92560,oraec1085-3
10030,oraec1085-3
851446,oraec10-170
76230,oraec10-170
136210,oraec10-170
