id,sentence
10030,oraec17-261
600041,oraec17-261
24640,oraec17-261
81660,oraec17-261
64360,oraec17-261
94700,oraec17-261
10050,oraec17-261
157160,oraec17-261
10030,oraec17-261
42490,oraec17-261
63460,oraec17-261
10030,oraec17-261
174480,oraec17-261
850806,oraec17-284
78140,oraec17-284
10110,oraec17-284
170100,oraec17-284
94700,oraec17-284
10110,oraec17-284
94700,oraec19-50
850787,oraec19-50
103150,oraec19-50
107520,oraec19-50
81650,oraec19-50
10050,oraec19-50
94700,oraec39-61
850787,oraec39-61
103150,oraec39-61
107520,oraec39-61
81650,oraec39-61
10050,oraec39-61
854546,oraec349-12
10030,oraec349-12
91900,oraec349-12
28590,oraec349-12
32820,oraec349-12
10030,oraec349-12
851809,oraec349-12
10030,oraec349-12
72470,oraec349-12
88040,oraec349-12
20430,oraec349-12
10030,oraec349-12
64360,oraec349-12
854573,oraec349-12
92500,oraec349-12
10050,oraec349-12
72650,oraec349-12
10030,oraec349-12
64360,oraec349-12
122080,oraec349-12
850787,oraec349-12
32930,oraec349-12
94700,oraec160-5
10030,oraec160-5
850802,oraec160-5
67930,oraec160-5
10030,oraec160-5
851706,oraec103-89
854498,oraec103-89
78870,oraec103-89
10030,oraec103-89
34360,oraec103-89
104940,oraec103-89
64360,oraec103-89
60920,oraec103-89
107520,oraec103-89
113720,oraec103-89
450158,oraec103-89
141620,oraec103-89
10100,oraec103-89
44000,oraec103-89
64360,oraec103-89
141690,oraec103-89
550034,oraec103-89
85070,oraec103-89
10100,oraec103-89
94700,oraec103-89
10030,oraec103-89
102060,oraec103-89
10100,oraec103-89
64360,oraec103-89
851711,oraec103-89
38530,oraec103-89
10030,oraec103-89
72470,oraec103-89
10100,oraec103-89
851711,oraec103-89
78870,oraec103-89
10030,oraec103-89
110860,oraec103-89
64360,oraec103-89
854577,oraec103-89
172700,oraec103-89
92870,oraec103-89
59920,oraec103-89
64360,oraec103-89
130950,oraec103-89
32820,oraec103-89
78870,oraec103-89
125510,oraec103-89
10050,oraec103-89
21881,oraec103-89
10050,oraec103-89
91900,oraec103-89
44430,oraec103-89
78870,oraec103-89
90260,oraec103-89
59920,oraec103-89
24820,oraec103-89
851172,oraec103-89
78870,oraec103-89
170470,oraec103-89
10030,oraec103-89
126290,oraec103-89
30750,oraec103-89
22420,oraec103-89
10050,oraec103-89
851961,oraec2331-15
31010,oraec2331-15
78870,oraec2331-15
94700,oraec2331-15
10050,oraec2331-15
94700,oraec237-22
10050,oraec237-22
107520,oraec237-22
10090,oraec237-22
64970,oraec237-22
850806,oraec237-22
111600,oraec237-22
854534,oraec237-22
181400,oraec237-22
170100,oraec487-28
94700,oraec487-28
10030,oraec487-28
91900,oraec487-28
10090,oraec487-28
850796,oraec487-28
51970,oraec487-28
10110,oraec487-28
21881,oraec487-28
10030,oraec487-28
850796,oraec487-28
109750,oraec487-28
10110,oraec487-28
81660,oraec487-28
155000,oraec487-28
162870,oraec487-28
10110,oraec487-28
154340,oraec487-28
10030,oraec487-28
850794,oraec487-28
109800,oraec487-28
10110,oraec487-28
65300,oraec487-28
20490,oraec487-28
851711,oraec859-8
10090,oraec859-8
93780,oraec859-8
111260,oraec859-8
10110,oraec859-8
64360,oraec859-8
31010,oraec859-8
10110,oraec859-8
94700,oraec859-8
10110,oraec859-8
91900,oraec859-8
86570,oraec859-8
181400,oraec859-8
170100,oraec1137-18
94700,oraec1137-18
10110,oraec1137-18
93320,oraec1137-18
91900,oraec1137-18
86570,oraec1137-18
181400,oraec1137-18
850796,oraec1137-18
851809,oraec1137-18
78870,oraec1137-18
109750,oraec1137-18
32240,oraec1137-18
851525,oraec1137-18
10110,oraec1137-18
851427,oraec33-20
94700,oraec33-20
850787,oraec33-20
107520,oraec33-20
179190,oraec33-20
94700,oraec33-20
850787,oraec33-20
113020,oraec33-20
850831,oraec33-20
94700,oraec33-20
10090,oraec33-20
94700,oraec33-20
850787,oraec33-20
80940,oraec33-20
850833,oraec33-20
850836,oraec33-20
874901,oraec33-20
851427,oraec33-20
179190,oraec33-20
94700,oraec33-20
850787,oraec33-20
107520,oraec33-20
94700,oraec33-20
850787,oraec33-20
113020,oraec33-20
850831,oraec33-20
94700,oraec33-20
10090,oraec33-20
94700,oraec33-20
850787,oraec33-20
80940,oraec33-20
850833,oraec33-20
850836,oraec33-20
874901,oraec33-20
851961,oraec292-59
31010,oraec292-59
78870,oraec292-59
94700,oraec292-59
10050,oraec292-59
10030,oraec294-21
94700,oraec294-21
10130,oraec294-21
850831,oraec294-21
64360,oraec294-21
58130,oraec294-21
81660,oraec294-21
851809,oraec294-21
10050,oraec294-21
64360,oraec294-21
38560,oraec294-21
81660,oraec294-21
851809,oraec294-21
10050,oraec294-21
64360,oraec294-21
856313,oraec294-21
81660,oraec294-21
851809,oraec294-21
10050,oraec294-21
850787,oraec294-21
90260,oraec294-21
115490,oraec294-21
10050,oraec294-21
185810,oraec294-21
81660,oraec294-21
26660,oraec294-21
92560,oraec294-21
10050,oraec294-21
64360,oraec294-21
851809,oraec294-21
81660,oraec294-21
26660,oraec294-21
184630,oraec294-21
10050,oraec294-21
64360,oraec294-21
168040,oraec294-21
64360,oraec294-21
66620,oraec294-21
108280,oraec294-21
854573,oraec294-21
850796,oraec294-21
851446,oraec294-21
55130,oraec1016-7
95620,oraec1016-7
10100,oraec1016-7
43010,oraec1016-7
22460,oraec1016-7
64360,oraec1016-7
854539,oraec1016-7
107520,oraec1016-7
94700,oraec1016-7
10100,oraec1016-7
94700,oraec1016-20
10100,oraec1016-20
107520,oraec1016-20
550008,oraec1016-20
10100,oraec1016-20
154290,oraec1016-20
851809,oraec1016-20
42370,oraec1016-20
850803,oraec1016-20
46050,oraec1016-20
10100,oraec1016-20
851809,oraec1016-25
851523,oraec1016-25
99790,oraec1016-25
71780,oraec1016-25
79060,oraec1016-25
94700,oraec1016-25
10100,oraec1016-25
94700,oraec1329-20
10110,oraec1329-20
92450,oraec1329-20
854593,oraec1329-20
64360,oraec1329-20
92560,oraec1329-20
850787,oraec1329-20
94530,oraec1329-20
51330,oraec1983-2
10100,oraec1983-2
5,oraec1983-2
10100,oraec1983-2
64360,oraec1983-2
38540,oraec1983-2
65300,oraec1983-2
94700,oraec1983-2
10100,oraec1983-2
72470,oraec2275-29
10050,oraec2275-29
851209,oraec2275-29
91900,oraec2275-29
94700,oraec2275-29
10050,oraec2275-29
851427,oraec3692-4
851172,oraec3692-4
400960,oraec3692-4
850806,oraec3692-4
38530,oraec3692-4
851961,oraec4799-6
31010,oraec4799-6
78870,oraec4799-6
94700,oraec4799-6
10050,oraec4799-6
851961,oraec4974-8
31010,oraec4974-8
78870,oraec4974-8
94700,oraec4974-8
10050,oraec4974-8
851809,oraec7953-2
10050,oraec7953-2
78870,oraec7953-2
90260,oraec7953-2
91900,oraec7953-2
128660,oraec7953-2
94700,oraec7953-2
10050,oraec7953-2
21881,oraec7953-2
851446,oraec7953-2
90260,oraec7953-2
107520,oraec7953-2
94700,oraec7953-2
10050,oraec7953-2
10030,oraec35-226
94700,oraec35-226
10110,oraec35-226
450155,oraec35-226
64360,oraec35-226
400048,oraec35-226
851200,oraec1164-24
107520,oraec1164-24
69000,oraec1164-24
850787,oraec1164-24
10110,oraec1164-24
851200,oraec1132-6
107520,oraec1132-6
69000,oraec1132-6
850787,oraec1132-6
10110,oraec1132-6
21881,oraec68-10
46050,oraec68-10
41050,oraec68-10
181780,oraec68-10
66530,oraec68-10
