id,sentence
851426,oraec694-4
91900,oraec694-4
10030,oraec694-4
851526,oraec694-4
10110,oraec694-4
850806,oraec694-4
851809,oraec694-4
185810,oraec694-4
125510,oraec694-4
10110,oraec694-4
24640,oraec694-4
26660,oraec694-4
136230,oraec694-4
10030,oraec694-4
851426,oraec694-4
851809,oraec694-4
91900,oraec694-4
10030,oraec694-4
851526,oraec694-4
10110,oraec694-4
850806,oraec694-4
185810,oraec694-4
125510,oraec694-4
10110,oraec694-4
24640,oraec694-4
26660,oraec694-4
136230,oraec694-4
10030,oraec694-4
161940,oraec694-5
10030,oraec694-5
129490,oraec694-5
26870,oraec694-5
10030,oraec694-5
129490,oraec694-5
64360,oraec694-5
850830,oraec694-5
851711,oraec694-5
10030,oraec694-5
129490,oraec694-5
64371,oraec694-5
134780,oraec694-5
10050,oraec694-5
851438,oraec694-5
550215,oraec694-5
91900,oraec694-5
10050,oraec694-5
64360,oraec694-5
174570,oraec694-5
177680,oraec694-5
850814,oraec694-5
550215,oraec694-5
850814,oraec694-5
450266,oraec694-5
156230,oraec694-5
73530,oraec694-5
851438,oraec694-5
10050,oraec694-5
854578,oraec694-5
851809,oraec694-5
161940,oraec694-5
10030,oraec694-5
129490,oraec694-5
26870,oraec694-5
10030,oraec694-5
129490,oraec694-5
64360,oraec694-5
850830,oraec694-5
851711,oraec694-5
10030,oraec694-5
129490,oraec694-5
64371,oraec694-5
134780,oraec694-5
10050,oraec694-5
851438,oraec694-5
550215,oraec694-5
91900,oraec694-5
10050,oraec694-5
64360,oraec694-5
174570,oraec694-5
177680,oraec694-5
850814,oraec694-5
550215,oraec694-5
850814,oraec694-5
450266,oraec694-5
156230,oraec694-5
73530,oraec694-5
851438,oraec694-5
851809,oraec694-5
10050,oraec694-5
854578,oraec694-5
10050,oraec694-6
851523,oraec694-6
91900,oraec694-6
125510,oraec694-6
10110,oraec694-6
24640,oraec694-6
850750,oraec694-6
70011,oraec694-6
851438,oraec694-6
185810,oraec694-6
10110,oraec694-6
78870,oraec694-6
125510,oraec694-6
10110,oraec694-6
24640,oraec694-6
78870,oraec694-10
10110,oraec694-10
851809,oraec694-10
52360,oraec694-10
850800,oraec694-10
10050,oraec694-10
184810,oraec694-10
550055,oraec694-10
10110,oraec694-10
106240,oraec694-10
64360,oraec694-10
80890,oraec694-10
600041,oraec694-10
851809,oraec694-10
78870,oraec694-10
10110,oraec694-10
52360,oraec694-10
850800,oraec694-10
10050,oraec694-10
184810,oraec694-10
550055,oraec694-10
10110,oraec694-10
106240,oraec694-10
64360,oraec694-10
80890,oraec694-10
600041,oraec694-10
49,oraec694-11
125010,oraec694-11
66270,oraec1166-1
142430,oraec1166-1
81660,oraec1166-1
550034,oraec1166-1
64360,oraec1166-1
854573,oraec1166-1
91900,oraec1166-1
184990,oraec1166-1
10050,oraec1166-1
851426,oraec2044-4
91900,oraec2044-4
10030,oraec2044-4
851526,oraec2044-4
10120,oraec2044-4
854539,oraec2044-4
10030,oraec2044-4
153970,oraec2044-4
78870,oraec2044-4
125510,oraec2044-4
10120,oraec2044-4
24640,oraec2044-4
71790,oraec2044-4
10050,oraec2044-8
91900,oraec2044-8
125510,oraec2044-8
10120,oraec2044-8
24640,oraec2044-8
850806,oraec2044-8
31130,oraec2044-8
851809,oraec2044-8
10030,oraec2044-8
185810,oraec2044-8
10030,oraec2044-8
850750,oraec2044-8
70011,oraec2044-8
851809,oraec2044-8
10050,oraec2044-8
91900,oraec2044-8
125510,oraec2044-8
10120,oraec2044-8
24640,oraec2044-8
850806,oraec2044-8
31130,oraec2044-8
10030,oraec2044-8
185810,oraec2044-8
10030,oraec2044-8
850750,oraec2044-8
70011,oraec2044-8
185810,oraec2048-1
53830,oraec2048-1
851711,oraec2048-1
10030,oraec2048-1
95620,oraec2048-1
28880,oraec2048-1
89850,oraec2048-1
64360,oraec2048-1
182390,oraec2048-1
851621,oraec2048-1
32390,oraec2048-1
850806,oraec2048-1
132830,oraec2048-1
10050,oraec2048-1
91900,oraec2048-1
401233,oraec2048-1
91900,oraec2048-1
42490,oraec2048-1
110360,oraec2048-1
850787,oraec2048-1
401234,oraec2048-1
400111,oraec2550-3
850831,oraec2550-3
27560,oraec2550-3
10030,oraec2550-4
94920,oraec2550-4
172360,oraec2550-4
64360,oraec2550-4
401149,oraec2550-4
52090,oraec2550-4
500218,oraec2550-4
10030,oraec2693-6
450367,oraec2715-1
400157,oraec2715-1
450633,oraec2715-1
850889,oraec2715-1
850832,oraec2715-1
855331,oraec2715-1
450620,oraec2715-1
850832,oraec2715-1
855356,oraec2715-1
850832,oraec2715-1
850391,oraec2715-1
855354,oraec2715-1
30750,oraec2715-1
81660,oraec2715-1
91900,oraec2715-1
500218,oraec2715-1
161940,oraec2715-1
400458,oraec2715-1
64360,oraec2715-1
500066,oraec2715-1
450038,oraec2715-1
78870,oraec3973-3
10110,oraec3973-3
24340,oraec3973-3
851523,oraec3973-3
78870,oraec3973-3
400013,oraec3973-3
704225,oraec3973-3
851426,oraec5878-1
125510,oraec5878-1
450110,oraec5878-1
710657,oraec5878-1
78870,oraec5878-1
851523,oraec5878-1
851438,oraec5878-1
174900,oraec5878-1
150210,oraec5878-1
91900,oraec5878-1
26140,oraec5878-1
550034,oraec5878-1
450596,oraec6162-1
850020,oraec6162-1
72470,oraec6162-1
10090,oraec6162-1
707652,oraec6162-1
10030,oraec7054-2
10050,oraec7141-1
84130,oraec7141-1
854557,oraec7141-1
127110,oraec7141-1
10050,oraec7141-1
107520,oraec7141-1
851809,oraec7141-1
851809,oraec7141-1
26660,oraec7141-1
855795,oraec7141-1
851809,oraec7141-1
10050,oraec7141-1
84130,oraec7141-1
854557,oraec7141-1
127110,oraec7141-1
10050,oraec7141-1
107520,oraec7141-1
851809,oraec7141-1
26660,oraec7141-1
855795,oraec7141-1
851809,oraec7141-1
10050,oraec7141-1
84130,oraec7141-1
854557,oraec7141-1
127110,oraec7141-1
10050,oraec7141-1
107520,oraec7141-1
851809,oraec7141-1
26660,oraec7141-1
855795,oraec7141-1
10050,oraec8069-5
84130,oraec8069-5
854557,oraec8069-5
127110,oraec8069-5
10050,oraec8069-5
107520,oraec8069-5
851809,oraec8069-5
30750,oraec8069-5
26660,oraec8069-5
124340,oraec8069-5
851809,oraec8069-5
10050,oraec8069-5
84130,oraec8069-5
854557,oraec8069-5
127110,oraec8069-5
10050,oraec8069-5
107520,oraec8069-5
30750,oraec8069-5
26660,oraec8069-5
124340,oraec8069-5
125010,oraec9138-1
81660,oraec9138-1
10050,oraec9138-1
30750,oraec9138-1
182840,oraec9138-1
91900,oraec9138-1
851519,oraec9138-1
24640,oraec9138-1
850795,oraec9138-1
90360,oraec9138-1
185810,oraec9138-1
10030,oraec9138-1
97350,oraec10599-1
10050,oraec10758-1
84130,oraec10758-1
854557,oraec10758-1
127110,oraec10758-1
26660,oraec10758-1
51020,oraec10758-1
851523,oraec11312-9
94530,oraec11312-11
47300,oraec11312-11
191,oraec11312-11
47300,oraec11312-11
850806,oraec11312-12
850806,oraec11312-12
851523,oraec11312-12
64360,oraec11312-12
45750,oraec11312-12
97580,oraec11312-12
91900,oraec11312-12
104680,oraec11312-12
88040,oraec11312-12
81650,oraec1636-4
400209,oraec1636-4
450604,oraec2546-1
850904,oraec2546-1
400936,oraec2546-1
711598,oraec2546-1
72470,oraec2546-1
81650,oraec2546-1
64360,oraec2546-1
114300,oraec2546-1
851426,oraec2604-3
125510,oraec2604-3
10090,oraec2604-3
135720,oraec2604-3
450223,oraec2604-3
850787,oraec2604-3
122080,oraec2604-3
10050,oraec2604-3
703043,oraec2604-3
78870,oraec2604-3
10090,oraec2604-3
400043,oraec3113-1
400291,oraec3113-1
95740,oraec3113-1
72470,oraec3113-1
104690,oraec3113-1
401224,oraec3113-1
400043,oraec3113-1
450254,oraec3113-1
400291,oraec3113-1
95740,oraec3113-1
851809,oraec3113-1
72470,oraec3113-1
81650,oraec3113-1
64360,oraec3113-1
114300,oraec3113-1
81660,oraec3113-1
450254,oraec3113-1
125510,oraec3113-1
400043,oraec3113-1
400291,oraec3113-1
95740,oraec3113-1
851809,oraec3113-1
72470,oraec3113-1
104690,oraec3113-1
401224,oraec3113-1
400043,oraec3113-1
450254,oraec3113-1
400291,oraec3113-1
95740,oraec3113-1
72470,oraec3113-1
81650,oraec3113-1
64360,oraec3113-1
114300,oraec3113-1
81660,oraec3113-1
450254,oraec3113-1
125510,oraec3113-1
852513,oraec3440-3
32820,oraec3440-3
10090,oraec3440-3
707309,oraec3440-3
10030,oraec3901-5
