id,sentence
850581,oraec87-1
850814,oraec87-1
850795,oraec87-1
104690,oraec87-1
850787,oraec87-1
400034,oraec87-1
863225,oraec87-1
400065,oraec87-1
863225,oraec87-1
400069,oraec87-1
863228,oraec87-1
88060,oraec87-1
862991,oraec87-1
90390,oraec87-1
874370,oraec87-1
169790,oraec87-1
600475,oraec87-1
850787,oraec87-1
33040,oraec87-1
60310,oraec87-1
400114,oraec87-1
60920,oraec87-1
850802,oraec87-1
10050,oraec87-1
854564,oraec87-1
96100,oraec87-1
854638,oraec87-1
10050,oraec87-1
74950,oraec87-1
69030,oraec87-1
82080,oraec87-1
874373,oraec87-1
60920,oraec87-1
64360,oraec87-1
102030,oraec87-1
54240,oraec87-1
851961,oraec87-1
858535,oraec87-1
67930,oraec87-1
10050,oraec87-1
179420,oraec87-1
62500,oraec87-1
91900,oraec87-1
854524,oraec87-1
10050,oraec87-1
91900,oraec87-1
138280,oraec87-1
10050,oraec87-1
91900,oraec87-1
118080,oraec87-1
10050,oraec87-1
33560,oraec87-1
854573,oraec87-1
44640,oraec87-1
853581,oraec87-1
88060,oraec87-1
400034,oraec87-1
175470,oraec87-1
400038,oraec87-1
400354,oraec87-1
126020,oraec87-1
862990,oraec87-1
72470,oraec87-1
105550,oraec87-1
38530,oraec87-1
181401,oraec87-1
105550,oraec8232-1
105550,oraec8233-1
851711,oraec8233-1
10050,oraec8233-1
38540,oraec8233-1
43300,oraec8233-1
81660,oraec8233-1
136950,oraec8233-1
81660,oraec8233-1
42,oraec8233-1
81660,oraec8233-1
114300,oraec8233-1
81660,oraec8233-1
854573,oraec8233-1
81660,oraec8233-1
