id,sentence
82080,oraec271-14
81740,oraec271-14
172070,oraec271-14
175750,oraec271-14
55210,oraec271-14
94700,oraec271-14
10120,oraec271-14
400331,oraec271-28
180620,oraec271-28
112660,oraec271-28
116800,oraec271-28
850787,oraec271-28
48310,oraec271-28
851809,oraec271-28
126810,oraec271-28
152670,oraec271-28
64360,oraec271-28
21990,oraec271-28
94700,oraec271-28
10120,oraec271-28
131970,oraec820-4
136480,oraec820-4
82080,oraec820-4
852755,oraec820-4
81740,oraec820-4
854573,oraec820-4
172070,oraec820-4
175750,oraec820-4
55210,oraec820-4
131970,oraec820-8
600235,oraec820-8
400331,oraec820-8
180620,oraec820-8
112660,oraec820-8
116800,oraec820-8
850787,oraec820-8
48310,oraec820-8
851809,oraec820-8
126810,oraec820-8
152670,oraec820-8
64360,oraec820-8
22310,oraec820-8
400331,oraec492-16
180620,oraec492-16
112660,oraec492-16
116800,oraec492-16
850787,oraec492-16
48310,oraec492-16
851809,oraec492-16
126870,oraec492-16
144810,oraec492-16
64360,oraec492-16
21990,oraec492-16
99960,oraec1858-6
858654,oraec1858-6
82080,oraec1858-6
82080,oraec250-17
137710,oraec250-17
854573,oraec250-17
64360,oraec250-17
55110,oraec250-17
124220,oraec250-17
10120,oraec250-17
94700,oraec250-17
10120,oraec250-17
400331,oraec250-39
180620,oraec250-39
112660,oraec250-39
116800,oraec250-39
850787,oraec250-39
48310,oraec250-39
851809,oraec250-39
134770,oraec250-39
152670,oraec250-39
64360,oraec250-39
22310,oraec250-39
94700,oraec250-39
10120,oraec250-39
81740,oraec456-7
58710,oraec456-7
852777,oraec456-7
81740,oraec456-7
850787,oraec456-7
172070,oraec456-7
500002,oraec456-7
64360,oraec456-7
175820,oraec456-7
56800,oraec456-7
854564,oraec456-7
108020,oraec456-7
94700,oraec456-7
10090,oraec456-7
400331,oraec456-13
180620,oraec456-13
112660,oraec456-13
116800,oraec456-13
850787,oraec456-13
48310,oraec456-13
851809,oraec456-13
126810,oraec456-13
144810,oraec456-13
64360,oraec456-13
21990,oraec456-13
94700,oraec456-13
10090,oraec456-13
271,oraec745-1
47420,oraec745-1
69040,oraec745-1
82080,oraec745-1
